volumes	parts	pages.original	count
1	NA	[24], 336, 353-672, p. 649, p. 648, [10] p.	1
1	NA	8, 20 p.	1
1	NA	[8], 674, [2] p., 57 leaves of plates (some folded)	1
1	NA	[28], 643, [1] p., [1] plate	1
1	NA	[16], 348 p.	1
2	NA	2 v.([16], 179, [3], 191, [1] p., folded plate)	1
1	NA	[8], lvi, [16], 262, [2] p.	1
1	NA	[6], 139, [1] p.	1
1	NA	61 [i.e. 16] p.	1
1	NA	[8], 128, [8] p.	1
1	NA	[14], 40 p.	1
1	NA	[6], 160+ p.	1
1	NA	[28], 88, [4] p.	1
1	NA	[8], 288, 281-304 p.	1
1	NA	[16], 128, 229-244, 145-216 p.	1
1	NA	[44], 332, [8], p., [13] leaves of plates	1
1	NA	[4], 94, [2] p.	1
1	NA	[8], 112, 107-162 p.	1
1	NA	[16], 205, [10], 116-163, [23], 178-211, [7], 211-216, [84] p.	1
1	NA	[14], 264 [i.e. 364], [20] p.	1
1	NA	[4], 734, [17] p.	1
1	NA	[20], 203, [5], 168, 167-188, [6] p.	1
1	NA	1 sheet ([2] p.	1
1	NA	[12], 172 [i.e. 171], [13], 219, [17] p.	1
1	NA	[12], 719, [1] p.	1
1	NA	[2], 25, [3] p.	1
1	NA	[2], 2, 19, [1] p.	1
1	NA	[32], 192, [16] p.	1
1	NA	[4], xi, [1], 128, [16] p.	1
1	NA	[4+] p.	1
1	NA	[12], 198, [10] p.	1
1	NA	[24], 26, [38] p.	1
1	NA	[34], 204, 281-444, 449-483, [1], 533-716, [144] p.	1
1	NA	[32], 102 p.	1
1	NA	[8], 77, 74-75, [1] p.	1
1	NA	124 p.	1
1	NA	[4], xxvii, [1], 315, [5] p.	1
1	NA	[20], 167, 178-262 p.	1
1	NA	46, [2] p., [1] leaf of plates	1
1	NA	[8], 135, [1]; 176 p.	1
1	NA	[34], 194, 185-232, [8] p.	1
1	NA	29-124 p.	1
1	NA	[12], 152, [4] p.	1
1	NA	12, 11-18 p.	1
1	NA	[36], 44 p.	1
1	NA	[24], 24, 23-67, [9], 73-175, [1] p.	1
1	NA	[2], 49-60 p.	1
1	NA	[10], 79, 90-203, [19], 185-404, 369-575, [11] p., [1] leaf of plates	1
1	NA	[8], 125, [1] p.	1
1	NA	[22], 133 [i.e. 179], [36] p.	1
1	NA	4, 24 p.	1
1	NA	[2], 144 p.	1
1	NA	[12], 76, 108 p., [2] leaves of plates	1
1	NA	[10], 67, [1] p.	1
1	NA	[10], 122, [2] p.	1
1	NA	[2], 5, [1] p. ;4⁰.	1
1	NA	[12], 132 p., [1] leaf of plates	1
1	NA	[8], 163, [1] p.	1
1	NA	[20], 138, [2] p.	1
1	NA	[8], 114 p.	1
1	NA	[4], 24, 33-39, [3] p.	1
1	NA	[32], 88 p., [1] leaf of plates	1
1	NA	29, [7] p.	1
1	NA	[2], 22, 31-49 [1] p.	1
1	NA	[24], 546, [14] p., [1] fold. leaf of plates	1
1	NA	[6], 24 p.	1
1	NA	[16], 432, [8] p. 4 leaves of plates	1
1	NA	28, [12] p.	1
1	NA	31, [7] p.	1
1	NA	[22], 546 [20], 47, [1] p., [1] leaf of plates	1
1	NA	[10], 4, [2], 5-9, [1], 10-16, [1], 17-20 [2], 21-23 [1], 24-25, [2], 26-27, [2], 28-30, [1], 31-32, [4], 35-36, [2], 37-40, [2], 41-44, [2], 45-48, [2], 49-54, [2], 55-59, [1], 60-62, [5], 65-67, [1], 68-70, [1], 71-125, 128-136 p.	1
1	NA	[24], 323, [1] p.	1
1	NA	[24], 151, [9] p.	1
1	NA	[2], 19, 18-19, [1] p.	1
1	NA	[36], 158, [2], 147, [13] p., [1] folded leaf of plates	1
1	NA	[4], 14, 16-27 p.	1
1	NA	[2], 14, 17-39, [1] p.	1
1	NA	[4], 24, 23-150, p.	1
1	NA	[4], 654, 665-680 p., [49] leaves of plates	1
1	NA	[2], 4; [2], 34, 15-19, 19-21, 21-28, 33-43, [1] p.	1
1	NA	7, [1] p., 1 folded leaf of plates	1
1	NA	[8], 198, [2] p.	1
1	NA	[48], 104, 109-181, 178-304, 303-404, 505-522, 445-603, [1], p. 604, [1], 605-696, 701-772, [42] p., [2] leaves of plates	1
1	NA	[34], 176, 179-274, 279-470, 473-472, 485-500, [4], 37, [1] p.	1
1	NA	[12], 428, 66, [8?] p.	1
1	NA	[48], 176, 179-274, 279-500, [2]; [10], 37, [1] p.	1
1	NA	7, [3], 2 p.	1
1	NA	[8], 168, [2], 186, [8] p.	1
1	NA	124, [2] p.	1
1	NA	[6], 34, p.	1
1	NA	[8], 212 p., [158] leaves of plates (3 folded)	1
1	NA	[2], viii, 84, [2] p.	1
1	NA	[8], 88, 91-186 p.	1
1	NA	[4], 196, [6], 139, [3]; 128, [4] p.	1
1	NA	[32], 96, 95-488, [22] p.	1
1	NA	12, 11-14, 17-18, [2] p.	1
1	NA	[24], 209, [3] p., [3] double leaves of plates	1
1	NA	[30], 1220, [28] p.	1
2	NA	2 v. ([4], viii, 878, [2] p.)	1
1	NA	[16], 325, [3] p.	1
1	NA	[16], 43, [1] p.	1
1	NA	[24], 77, [1] p.	1
1	NA	[52], 1207, 1246-1251, [3] p., [1] folded leaf of plates	1
1	NA	[8], 81, [15] p.	1
1	NA	12; 22 p.	1
1	NA	[6], 143, [1] p.	1
1	NA	[8], 320 [i.e. 318], [2] p.	1
1	NA	[32], 204, 281-444, 449-483, [1], 533-716, [144] p.	1
1	NA	[12], 211, [1], 241-520, [2], 360 p.	1
1	NA	61, 60-68 p.	1
1	NA	[2], 14, 4 p.	1
1	NA	[8], 56, 49-119, [1] p.	1
1	NA	[8], 171, [9], 200, 153-375, 384-427, [9], 235, [9], 114, [4], 117-238, [10], 172, [4], 5-22, [22] p. [5] leaves of plates	1
1	NA	[18], 155, [1], 7, [1], 8 p.	1
1	NA	[24], 232, 233-248 leaves, [4], 249-384, 369-376, 393-398, [2] p.	1
1	NA	[32], 131, [1] p., [1] leaf of plates	1
1	NA	[16], cvi, [2], 889, [49] p.	1
1	NA	[6], 72, [14] p.	1
1	NA	[4], 280, [4] p.	1
1	NA	[12], 244, [36], 64 p., folded plate	1
1	NA	[2], 117, [1] p.	1
1	NA	[36], 149, [7] p.	1
1	NA	[4], 164 p.	1
1	NA	[5], 2, 4-39, [1] p.	1
1	NA	xxiii, [1], 377, [7] p.	1
1	NA	[14], 483, [1] p., [2] leaves of plates	1
1	NA	[2], 5-176, 167-181, [3], 173-356, [6]+ p.	1
1	NA	[2], 352, [4], 132 p.	1
1	NA	[4], 55, 54-180 p.	1
1	NA	[16], 322, [22] p., [18] leaves of plates	1
1	NA	[8], xl, 120, [8] p., [2] leaves of plates (1 folded)	1
1	NA	[4], 225, [1] p.	1
1	NA	[2], 142, 97-168, 215-286 p.	1
1	NA	[16], 207, [1] p.	1
1	NA	[4], 200, [8] p.	1
1	NA	[16], 199, [3], 88, 81-223, [1] p.	1
1	NA	[14], 169, [7] p.	1
1	NA	[2], 422 p.	1
1	NA	[16], 13, [3] p.	1
1	NA	[2], 220, 182, 187-191, [1] p.	1
1	NA	[16], 421, [3] p.	1
1	NA	[2], 17 [i.e. 18] p.	1
1	NA	[4], 56, 8, 8 p.	1
3	NA	3 v. ([2], xxxv, [1], xiv, 158, 149-270, 196, [4]; [2], 304; 92, [4] p., [2] folded leaves of plates)	1
1	NA	[16], 202, [2] p.	1
1	NA	[8], 234, 237-361, p. 356, 361-583, [1] p.	1
1	NA	[42], 163, [3] p.	1
1	NA	[8], 204 p., [3] leaves of plates	1
1	NA	[2], 48, 56, 59-90, [8], 91-190, 199-226, [2] p., [4] leaves of plates	1
1	NA	[14], 131, [13], 88 p., [1] folded leaf of plates	1
1	NA	[18], 70, 69-92, 95-124, [2] p.	1
1	NA	[36], 655, [1] p.	1
1	NA	[2], lii, [18], 276, 297-329, 331-349, 349-360, 357-391, 394-765, [1], 83, [3], vi, 137, [1] p.	1
1	NA	[32], 424, [8] p.	1
1	NA	[2] 4 p.	1
1	NA	[2], 98 p.	1
1	NA	[20], 16, 199, 201-204, [9] p.	1
1	NA	[16], 60 p.	1
1	NA	xxiii, [1], 120 p.	1
1	NA	8, 33-51, 64-76 [i.e. 80]	1
1	NA	[2], viii, 34 p.	1
1	NA	[8], 272, 173-178, [6] p., [1] leaf of plates	1
1	NA	[16], 347, [21] p.	1
1	NA	[10], 215, [1]; 64, 49-198, [2] p.	1
1	NA	[2], 34 [i.e. 38] p.	1
1	NA	[16], 704, [10] p.	1
1	NA	[8], 20, 257, 260-264 [i.e. 262] p.	1
1	NA	[8], 339, [1] p.	1
1	NA	[2], 8, [5] p.	1
1	NA	[12], 28, [8] p.	1
1	NA	[2], 6, [1] p.	1
1	NA	[40], 177, 188-189, [5], 199-256 [i.e. 263], 266-267, [5], 267-314, 317-431, [5], 433-528 p.	1
1	NA	[10], 49, [1] p.	1
1	NA	[10], 268, [12], 96, 95-362, [12], 72, 75-102 p.	1
1	NA	[4], 624, 621-882, 882, 893-1290, 1287-1434, [14] p.	1
1	NA	[8], 166, 159-162, 185-305, [1], 303-377, [1] p., 378-384 l., 385-456 p., [1], 458-460, [2], 461-464, [2] l., 465-535, 542-558, 561-610, 617-647, [1], 657-704, [16] p.	1
1	NA	[46], 96, [2] p.	1
1	NA	[22], 372, [8] p.	1
1	NA	[12], 99, [7], 239, [11], 55, [7], 34 p., [18] plates (5 folded)	1
1	NA	[4], 36, 33-36 p.	1
1	NA	[6], 3-31, [1]; 94, [2] p.	1
1	NA	32, 80, 39, [1], 46, [2], 30, [2]; 45, [3] p.	1
1	NA	[40], xxiii, [1], 398, [18] p.	1
1	NA	[32], 228 p.	1
1	NA	[4] p.4⁰.	1
1	NA	[12], 691, [1], 56, 55-57, [17] p., [3] leaves of plates	1
1	NA	[2], p. 1, p. 5, p. 1, p. 4, [2] p.	1
1	NA	[10], 17, [1] p.	1
1	NA	[14], 158, [2] p., [2] leaves of plates	1
1	NA	[16], 270 p., [1] leaf of plates	1
1	NA	[26], 142, 46, [2] p.	1
1	NA	[2], 44, 49-68 p.	1
1	NA	[4], 240, 141-156, 241-265, [7] p.	1
1	NA	682, [22] p.	1
1	NA	[10], 373, [34] p.	1
1	NA	[2], 30, 41-46, [2] p.	1
1	NA	[8], 84 p.	1
1	NA	[4], 152, 149-184, [6], 46, 49-134, [2], 121, [3] p.	1
1	NA	xvi, 238, [2] p.	1
1	NA	[8], 274, [8], 47, [1] p., [1] leaf of plates	1
1	NA	[8], 88, 97-112 p.	1
1	NA	[30], 236, [2] p.	1
1	NA	[22], 80 p.	1
1	NA	[4], 120, [8] p.	1
1	NA	[12], 162 p.	1
1	NA	16, [6] p.	1
1	NA	[40], 256, 258-268, 268-310, [2] p., [1] leaf of plates	1
1	NA	25-28 p.	1
1	NA	[4], 7-62 p.	1
1	NA	[84], 276, 279-397, [1], 401-460, 91, [2], 92-122 p.	1
1	NA	[1], 4, [3] p.	1
1	NA	[2], 123, [1] p.	1
1	NA	[2], 39-64 p.	1
1	NA	72, [4] p.	1
1	NA	[2], 5-13, [1] p.	1
1	NA	[8], 77, [3] p., folded plate	1
1	NA	[12], 87, p. 98, 91-239, 340-342 p.	1
1	NA	[2], 5-71, [1] p.	1
1	NA	[12], 196 p.	1
1	NA	[2], 5-23, [1] p.	1
1	NA	[1 sheet]	1
1	NA	[84], 180 p.	1
1	NA	[8], 250, [6], p., [4] leaves of plates	1
1	NA	[2], 89, [1] p.	1
1	NA	[2], 3, [1], p. 7, [1] p.	1
1	NA	[6], 32, 49-112, 97-176, 193-219, [3] p., [1] leaf of plates	1
1	NA	[12], 70, [4], 164, 31, [3], 41, [5], 35, [3], 30, 24, 23-30, [2], 38, [2], 37, [3], 38, [6], 32, [4], 24, [4], 38, [2], 34, [8], 80, [2], 34, [2], 37, [3], 22, 25-32, 23-29, [3], 85, [3], 34, [8], 154 p., [2] folded leaves of plates	1
1	NA	[28], 114, 97-231, [1], 247-262, 271-348, [2] p.	1
1	NA	[8], 109, [3] p.	1
1	NA	[8], 16, [4] p.	1
1	NA	[8], 45, [3] p.	1
1	NA	[14], 24, [2] p.	1
1	NA	[26], 214, [2] p.	1
1	NA	[16], 248 p., [1] leaf of plates	1
1	NA	[4], 318, [16] p., [1] leaf of plates	1
1	NA	[12], 40, 45-90 p.	1
1	NA	[4], 8, 7-22 p.	1
1	NA	[12], 516, 515-543, [7], 557-642, 657-814, 813-848, 847-854, [32] p., [1] leaf of plates	1
1	NA	[4], 12, 17-24, 23-38, 41-56 p.	1
1	NA	[8], 110, [2] p.	1
1	NA	[2], 6, 9-39, [1] p.	1
1	NA	[4], 20 p., [1] folded leaf of plates	1
1	NA	[4], 4, [4], 27, [5], 30, [6], 28 p.	1
1	NA	[4], 146 p.	1
1	NA	[2], 4, 7-15, [1] p.	1
1	NA	[2], 24p.	1
1	NA	[18], 747, [29] p.	1
1	NA	[14], 192, 191-277. [1] p.	1
1	NA	136 p.	1
1	NA	8 [i.e. 7], [1] p.	1
1	NA	[20], 463, 468-490, 487-570, [22], 152, [2], 153-158, 157-226, [10] p., [1] leaf of plates	1
1	NA	[12], 212, [8] p., [1] folded leaf of plates	1
1	NA	[48], 357, [11] p., [5] leaves of plates	1
1	NA	[20], 677, [3], 50, [2] p., [3] folded leaves of plates	1
1	NA	[24], 546, [14] p., [1] leaf of plates	1
1	NA	[2], 3, [1], 4-5, 5-8 p.	1
1	NA	[12], 50, [2] p.	1
1	NA	[4], viij, 55, [1] p.	1
1	NA	[6], 25, [3] p.	1
1	NA	[16], 159, [1], 169-348, [4] p.	1
1	NA	[1], 3, [1], 12-13, [5] p.	1
1	NA	[81], 312 p.	1
1	NA	[26], 240 p.	1
1	NA	[7] [1] p.	1
1	NA	[2], 5, [1], 7-10 p.	1
1	NA	[2], 10, 3-6, 15-26 p.	1
1	NA	[2], 22, 31-37, [1] p.	1
1	NA	[6], 23. [1] p.	1
1	NA	[4], 24, 33-56, 49-58, [2] p.	1
1	NA	[2], 5-8, [2] p.	1
1	NA	[6], 9-45, [1] p.	1
1	NA	[8], 326 p.	1
1	NA	[8], 506 [i.e. 509], [3] p.	1
1	NA	[24], 28, 33-90 p.	1
1	NA	[4], 179, [1] p., [4] leaves of plates	1
1	NA	[2], 90, 101-104 p.	1
1	NA	[18], 294 p., [13] leaves of plates	1
1	NA	66, [2] p.	1
1	NA	[24], 187, [141] p.	1
1	NA	[16], 434, [14] p., [1] leaf of plates	1
1	NA	[14], 259, 160-161, [1] p., [1] leaf of plates.	1
1	NA	[12], 27, [1] p., [1] leaf of plates	1
1	NA	[8], 40, 33-175, [1] p.	1
1	NA	[344] p., [2] leaves of plates	1
1	NA	[2], 131, [3], 137-155, [2], 161-169, 180, 191-209, 168, 210 p.	1
1	NA	[12], 64, 61-92, 90-91, [2] p.	1
1	NA	[4], 7, [1], 3, [1] p.	1
1	NA	[8], 418, [2], 72, [12] p.	1
1	NA	[2], 197 [i.e.187], [1] p.	1
1	NA	[10], 554, [5], 556-812, [30] p.	1
1	NA	[24], 80, 91-226, [8] p.	1
1	NA	[4], 27, [5] p., [1] folded plate	1
1	NA	[2], 26, p.	1
1	NA	p. [2], 331-346, [2]	1
1	NA	[4], 62 [i.e. 63], [1] p.	1
1	NA	[8], 8, 118, [2] p.	1
1	NA	18 [i.e. 19], [1] p.	1
1	NA	[2], 36, 33-48, 53-108, 107-118 p.	1
1	NA	[1], 1-2, 2-6 p.	1
1	NA	[4], 116 p.	1
1	NA	[4], 398, [6] p.	1
1	NA	[16], 384 p.	1
1	NA	[132], 662, [2] p.	1
1	NA	[12], 324, [12] p.	1
1	NA	[4], 88, 91-107, 110-511, [1] p.	1
1	NA	[8], 16, 25-32 p.	1
1	NA	[8], 258, 3, [3] p.	1
1	NA	[52], 543, [1] p.	1
1	NA	[8], 64 [i.e. 71], [1] p.	1
1	NA	[4], 89, [1] p.	1
1	NA	[10], 165, [1] p.	1
1	NA	[8], 839, [1] p.	1
1	NA	[28], 307, [9] p.	1
1	NA	[16], 104, 97-228 [i.e. 224], [8] p.	1
1	NA	[2], 56, [2] p., folded plate	1
1	NA	[8], 269, [3] p., [1] folded plate	1
1	NA	8 p. ; 4⁰	1
1	NA	[14], 182, [2], 193-374, [2], 173-178, 379-406, [12] p., [1] leaf of plates	1
1	NA	37-43 p.	1
1	NA	[40], 295, [1] p.	1
1	NA	[12], 117, [3] p.	1
1	NA	[16], 434, 6, [16] p., [1] leaf of plates	1
1	NA	[40], 27, [5] p.	1
1	NA	[40], 157, [3] p.	1
1	NA	[4], 104 p.	1
1	NA	65-77, [3] p.	1
1	NA	[8], 36, 25-36, 49-65, [8], 66-99, [1] p., [1] leaf of plates	1
1	NA	[32], 475, [5] p.	1
1	NA	160, 24 p.	1
1	NA	[4], 8, 5-41, [3] p.	1
1	NA	[41], 8-765, [1] p.	1
1	NA	[6], 64, 22, 23, [1], 7, [1], 29, [1] p.	1
1	NA	[16], 239, [1] p.	1
1	NA	[6], 66, 66-76, [1] p.	1
1	NA	[12], 171, [1] p.	1
1	NA	[8], 86, [2] p., [1] folded plate	1
1	NA	[72], 708, [44], 33, [37] p., [1] folded leaf of plates	1
1	NA	[14], 136, [8], 137-348, [20] p.	1
1	NA	[2], 211, [1], 44 p.	1
1	NA	p. [2], 1711-1727, [1]	1
1	NA	[4], 36, 41-71, [1], 69-240, 367-379, [1], 383-391, 396-468 p.	1
1	NA	[12], 72, 75-157, [1] p.	1
1	NA	[2], 64, 75-90, 6 p.	1
347	NA	347 v.	1
1	NA	1 v. ([2],490,4 p.)	1
1	NA	v., plate	1
1	NA	1 v.(viii,[4],24 p.), plate	1
1	NA	1 v.([4],32,22[i.e.24],16 p.)	1
1	NA	1 v.([2],656,[6]p.)	1
1	NA	v.(p.288+), plates	1
1	NA	1 v. ([4],353,[1]p.)	1
1	NA	v. ; 42 cm (2⁾	1
26	NA	26 v.,(208 p.)	1
1	NA	12 no.	1
1	NA	8 no.	1
39	NA	39 v.	1
156	NA	156 v.	1
69	NA	69 v.,plates	1
1	NA	v., plate (fol.)	1
92	NA	92 v.	1
1	NA	1 v	1
13	NA	13v.	1
105	NA	105 v.	1
2	NA	2 v., plates (some fold.)	1
7	NA	7 v., plates (some fold.)	1
106	NA	106 v.	1
706	NA	706 v.	1
1	NA	1 v. ([2],256p.)	1
1	NA	v., plates (some fold)	1
1	NA	1 v. (vii,557,[11]p.)	1
27	NA	27 v., plate	1
4	NA	4 v., plates (some fold.)	1
76	NA	76 v.	1
17	NA	17 v., plate	1
1	NA	1 v. (364 p.)	1
145	NA	145 v., plates	1
3	NA	3 v., plates (some fold., some col.)	1
1	NA	1 v., plates, (some fold.)	1
5	NA	5 v., plate	1
1	NA	v., plates, (some fold.)	1
449	NA	449 v.	1
5	NA	5 v. (36 no.)	1
1	NA	v., plates (some col.)	1
1	NA	30 issues in 5v., plates (some fold.)	1
1	NA	v., 14 plates	1
1	NA	1 v. (viii,510 p.)	1
1	NA	v. ;2⁰.	1
89	NA	89 v.	1
42	NA	42 v.	1
48	NA	48 v., plates (some fold.)	1
15	NA	15 v., plates (some fold.)	1
27	NA	27 v., plates	1
113	NA	113 v., plates (some fold.)	1
1	NA	NA	1
32	NA	32 v.	1
74	NA	74 v.	1
190	NA	190 v.	1
41	NA	41 v.	1
1	NA	1 v. :bill.	1
168	NA	168 v.	1
86	NA	86 v.	1
15	NA	15 v. :bill.	1
1	NA	1 v. [2 p.]	1
102	NA	102 v.	1
22	NA	22 v., plates	1
49	NA	49 v., plates	1
103	NA	103 v.	1
1	NA	1 v. ([4], ii, 119, [3] p.), plates	1
329	NA	329 v.	1
144	NA	144 v.	1
50	NA	50 v.	1
55	NA	55 v.	1
59	NA	59 v.	1
144	NA	144 v., plates	1
13	NA	13 v., plates	1
24	NA	24 v., plates	1
449	NA	449 v., plates	1
178	NA	178 v., plates	1
37	NA	37 v., plates	1
38	NA	38 v., plates	1
80	NA	80 v.	1
148	NA	148 v., plates	1
45	NA	45 v.	1
87	NA	87 v., plates	1
2	NA	2 v. ([2],1244p.), plates	1
35	NA	35 v.	1
40	NA	40 v. , plates	1
47	NA	47 v.	1
21	NA	21 v., plates	1
60	NA	60 v.	1
160	NA	160 v.	1
7	NA	7 v., fold. plates	1
56	NA	56 v.	1
133	NA	133 v.	1
38	NA	38 v.	1
215	NA	215 v.	1
173	NA	173 v.	1
125	NA	125 v.	1
110	NA	110 v.	1
1	NA	v., folding plates	1
152	NA	152 v.	1
63	NA	63 v.	1
96	NA	96 v.	1
186	NA	186 v.	1
130	NA	130 v.	1
201	NA	201 v.	1
1	NA	1 v. (8 p.)	1
44	NA	44 v.	1
67	NA	67 v.	1
71	NA	71 v.	1
142	NA	142 v.	1
49	NA	49 v.	1
1	NA	1 v. ([2],546,[8]p.)	1
1	NA	1 v. ([2],2,450,453-459,640-484p.), plates	1
6	NA	6 v., plates (some fold., col.)	1
2	NA	2 v., plates (some col.)	1
1	NA	1 v. ([4],2,722p.), plates	1
1	NA	v. (183,[2],168-194;12;[3]198-252p.)	1
1	NA	iv, [1], 8-22, [2] p.	1
1	NA	[14], 598, xii p., plates	1
1	NA	1125, [1] p.	1
1	NA	925, [1] p.	1
1	NA	911,[1] p.	1
1	NA	pp. 419-444	1
1	NA	[6], 439, [13] p.	1
1	NA	408 p.	1
1	NA	228, [10] p., [1] leaf of plates	1
1	NA	[14], 239 [i.e. 273], [7] p., [2] leaves of plates	1
1	NA	15, [1] p., [33] leaves of plates	1
1	NA	2, [12] p.	1
1	NA	[4],435,[1]p.	1
2	NA	2 vols.	1
1	NA	[2], 15, [1], 133, [1], 133, [3], 133, [1] p.	1
1	NA	1 sheet ([1] p. )	1
1	NA	viii, [3], 8-228 p.	1
1	NA	[4], iv, 544 p.	1
1	NA	viii, 94, 135, [1] p.	1
1	NA	[4], 312 p.	1
1	NA	182 p.	1
1	NA	1 sheet ([2 p.)	1
1	NA	[2], 57, [1], 30 p.	1
1	NA	[4], 477, [7] p.	1
1	NA	313, [1] p.	1
1	NA	xxxii, 184 p.	1
1	NA	vi, 31, [1] p.	1
1	NA	8p.,table	1
1	NA	vi, 436 p.	1
1	NA	[18], 280 p.	1
1	NA	[6], 355, [5], 54 p.	1
1	NA	[16], 284 p.	1
1	NA	[2], iv, 409, 510-160 [i.e. 560] p.	1
1	NA	[22], 268, [4] p.	1
1	NA	[20], 276 p.	1
1	NA	[22], 288 p.	1
1	NA	[22], 291 p.	1
1	NA	iv, 250, [8] p.	1
1	NA	[2], 587-602 p.	1
1	NA	[66] plates, ([63] folding)	1
1	NA	[2], 288 p.	1
1	NA	xlviii, 271, [1], xii, 336, ix, [1], 339, [3], 564 p., [19] leaves of plates (6 folded)	1
1	NA	[4], 367, [1], 293, [25] p., [1] leaf of plates	1
1	NA	[8], 104p.	1
1	NA	xii, 300 p.	1
1	NA	[1] 315-384p.	1
1	NA	[4], 86 p.,plate	1
1	NA	[10], 150 p.	1
1	NA	362,[2],367-430, [4] p.	1
1	NA	2,482p.	1
1	NA	[8],874p.,plates	1
1	NA	[24], 556 p., plates	1
1	NA	[3], 6-42 p.	1
1	NA	184, [8] p.	1
1	NA	[44], 408 p.	1
1	NA	11,[1],plate	1
1	NA	vii,[1],40p.	1
1	NA	[4],xxiii,[1],557,[1]p.,plate	1
1	NA	xix,[1],332,[4]p.	1
1	NA	iv,79,[1]p.	1
1	NA	[4],248p.	1
1	NA	[8],590,[1],26-29,[1]p.	1
1	NA	[24],407,[1];61,[11]p.	1
1	NA	xii,477,[7]p.	1
1	NA	[3],6-72p.	1
1	NA	289,[1]p.	1
1	NA	[2],xvi,446p.	1
1	NA	xvi,158p.	1
1	NA	vii,[1],332p.	1
1	NA	[2],xx,30p.	1
1	NA	[10],374,[12]p.,plate	1
1	NA	viii,190p.,plate	1
1	NA	[2],5-55,[1]p.	1
NA	NA	v.1 ([8],xx,411,[1]p.)	1
1	NA	[6],133,[1]p.,plates	1
1	NA	[44],479,[5]p.	1
1	NA	[4],iv,64p.,plate	1
1	NA	[2],v[i.e.vi],[4],457,[1]p.	1
1	NA	[14],iv,169,[1],xxxviiip.	1
1	NA	xxiv,259,[1]p.	1
1	NA	xx,[8],290;65,[3]p.,plate,table	1
1	NA	xxxviii,204p.	1
1	NA	[16],692[i.e.690]	1
1	NA	[6], 315, [5] p.	1
1	NA	xxiv,382,[2]p.,plate	1
1	NA	xvi,271,[1]p.	1
1	NA	x,[1],4-48p.	1
1	NA	189,[3]p.	1
14	NA	14v.,plate	1
1	NA	viii,[2],96,121-362,[10]p.,plate	1
1	NA	[2],46p.,plate	1
1	NA	[2],18,17-31,[1]p.	1
1	NA	[16],306,[14]p.	1
1	NA	[66],182p.	1
2	NA	2v.([12],970p.)plates	1
1	NA	vii,[1],533,[1]p.	1
1	NA	[2],ii,63,[1]p.	1
1	NA	x,[6],266,273-491,464-759,[1]p.,plate	1
1	NA	[6],240p.	1
1	NA	xvi,224,31,[3],39-160p.	1
1	NA	[4],13[i.e.11],[1]p.	1
1	NA	xxiv,201,[1]p.	1
1	NA	[8],522,519-528;152,[12]p.	1
1	NA	144,[2]p.	1
1	NA	[16],138,[10],14,[2]p.,plates	1
1	NA	[4],108p.,plate	1
2	NA	2v.(xxii,154,145-326,xviii p.),plate	1
1	NA	[12],380,[22]p.	1
1	NA	237,[1],cxxiip.	1
1	NA	x,218;xx,99,[1]p.	1
1	NA	[4],vi,[2],xiii,[1],132p.	1
1	NA	243,[15]p.,plate	1
1	NA	viii,164p.	1
1	NA	[8],264,[12]p.	1
1	NA	31,2-13,[1]p.	1
1	NA	viii,243,[1]p.	1
1	NA	xix,[1],183,[1]p.	1
2	NA	2v.([10],viii,1392,*1387-*1391,1393-1410p.),plates	1
1	NA	19,22-26p.	1
1	NA	xii,[1],18-632p.,plate	1
1	NA	[8],418,[6]p.	1
1	NA	[6],831[i.e.381],[1]p.,plate	1
1	NA	[5][i.e.6],48,41-314p.,plates	1
1	NA	[8],191,[1]p.,plates	1
1	NA	[2], xxx, 366, [2] p., [1] leaf of plates	1
1	NA	VIII,[2],308p.	1
1	NA	17,[1],vii,[1],518p.,plates	1
1	NA	[4],iv,50,13,[1]p.	1
1	NA	xii,620,[24]p.,plates	1
1	NA	vi,693,[3]p.	1
1	NA	[4],iv,174,[2],11,[1]p.,plate	1
1	NA	[12],327,[1],377-646,[18]p.,plate	1
1	NA	760,498p.	1
1	NA	323-324 p.	1
1	NA	[2+],87,[1]	1
1	NA	viii,iv,138,[10]p.,plate	1
1	NA	[2], 692 [i.e. 706], [22] p., plate	1
1	NA	[4],180,[2]p.	1
1	NA	33,[22]p.	1
1	NA	xxvi[i.e.xxx],416,[2]p.	1
1	NA	[4],465,[3]p.	1
1	NA	[10],396p.	1
1	NA	[18],280p.	1
1	NA	[24],264p.	1
1	NA	[22],288p.	1
1	NA	[22],287,[1]p.	1
1	NA	[46],312p.	1
1	NA	382p., [13]plates	1
1	NA	[4],xviii,[2],917,[27]p., plates	1
1	NA	[6],694,[12]p.	1
1	NA	[2],xiv,269p.	1
1	NA	28p., plate	1
1	NA	xxiv,382p.,plate	1
1	NA	xxiii,[1],3-258p.	1
1	NA	[4],275,[1]p.	1
1	NA	[8],695,[1]p.	1
1	NA	12,[2]p.	1
1	NA	264,[8]p.	1
1	NA	xii,300p., 3 plates	1
1	NA	[10],iv,402p.	1
1	NA	[8],138p.,plates	1
1	NA	xii,xvi-xvii,[2],300p.,plates	1
1	NA	[2],iii,[2],4-33,[1]p.	1
1	NA	[4],iii,[1],167,[1]p.	1
1	NA	[14],170,[8]p.	1
1	NA	[2],viii,136p.,plates	1
1	NA	vi, 62 p.	1
1	NA	xxxii,198p.	1
1	NA	p. 24	1
1	NA	[2],103,[1]p., plate	1
