original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Burroughs, James	1699 or 1700-1728.	Burroughs, James (1699-1728)	1699	1728	   1
Brown, Margaret	active 1767.	Brown, Margaret (1767-NA)	1767	NA	   1
Wilkie, J	-1785.	Wilkie, J (NA-1785)	NA	1785	   1
MacLeod, Norman	1706-1772.	Macleod, Norman (1706-1772)	1706	1772	   1
Meade, Samuel	1720 or 1721-1788.	Meade, Samuel (1720-1788)	1720	1788	   1
Maine, John	-1785.	Maine, John (NA-1785)	NA	1785	   1
Cadogan, Charles Cadogan	1685-1776.	Cadogan, Charles (1685-1776)	1685	1776	   1
Wright, John	1740-1792.	Wright, John (1740-1792)	1740	1792	   1
Sea-officer	active 1751.	Sea-officer,  (1751-NA)	1751	NA	   1
Bothmer, Hans Caspar	1727-1787.	Bothmer, Hans Caspar (1727-1787)	1727	1787	   1
Frederick, Thomas	1731-1770.	Frederick, Thomas (1731-1770)	1731	1770	   1
Sonnenfels, Joseph von	1733-1817.	Sonnenfels, Joseph Von (1733-1817)	1733	1817	   1
Bélanger, François-Joseph	1744-1818.	Bélanger, François-joseph (1744-1818)	1744	1818	   1
Powis, Henry Arthur Herbert	1703-1772.	Powis, Henry Arthur Herbert (1703-1772)	1703	1772	   1
Divine of the Church of England	active 1743.	England, Divine (1743-NA)	1743	NA	   1
Prichard, John	1700 or 1701-	Prichard, John (1700-1701)	1700	1701	   1
Asseline, Jean Renʹe	1742-1813.	Asseline, Jean Renʹe (1742-1813)	1742	1813	   1
Owen, Thomas	-1774.	Owen, Thomas (NA-1774)	NA	1774	   1
Herbert, Mary	active 1766.	Herbert, Mary (1766-NA)	1766	NA	   1
Dickinson, R	1769 or 1770-1847.	Dickinson, R (1769-1847)	1769	1847	   1
Butcher, Robert Holt	1743-1822.	Butcher, Robert Holt (1743-1822)	1743	1822	   1
Witchell, G	-1785.	Witchell, G (NA-1785)	NA	1785	   1
Boyne, Richard Hamilton	1724-1789.	Boyne, Richard Hamilton (1724-1789)	1724	1789	   1
Barton, William	1723-	Barton, William (1723-NA)	1723	NA	   1
Barton, Thomas	-1781.	Barton, Thomas (NA-1781)	NA	1781	   1
Freeman, William	active 1780.	Freeman, William (1780-1738)	1780	1738	   1
Suffren, Jean	1565-1641.	Suffren, Jean (1565-1641)	1565	1641	   1
Wilson, John	active 1800.	Wilson, John (1800-NA)	1800	NA	   1
Stewart, James	1767-1803.	Stewart, James (1767-1803)	1767	1803	   1
Spence, Janet	active 1796.	Spence, Janet (1796-NA)	1796	NA	   1
Pearson, Jean	active 1799.	Pearson, Jean (1799-NA)	1799	NA	   1
Bagenal, Beauchamp	-1802.	Bagenal, Beauchamp (NA-1802)	NA	1802	   1
Campbell, Jean	active 1799.	Campbell, Jean (1799-NA)	1799	NA	   1
Crowe, David	1726-	Crowe, David (1726-NA)	1726	NA	   1
Crawford, Robert Lindsay Hamilton	1769-1801.	Crawford, Robert Lindsay Hamilton (1769-1801)	1769	1801	   1
Brenton, Jahleel	1770-1844.	Brenton, Jahleel (1770-1844)	1770	1844	   1
Bannerman, James	1756-1807.	Bannerman, James (1756-1807)	1756	1807	   1
Skeffington, William Charles Farrell	1742-1815.	Skeffington, William Charles Farrell (1742-1815)	1742	1815	   1
Campbell, Alexander	1745-1800.	Campbell, Alexander (1745-1800)	1745	1800	   1
Tuite, Henry	1707 or 1708-1765.	Tuite, Henry (1707-1765)	1707	1765	   1
Blunt, Henry	-1759.	Blunt, Henry (NA-1759)	NA	1759	   1
Campbell, Archibald	-1790.	Campbell, Archibald (NA-1790)	NA	1790	   1
Drummond, Adam	1679-1758.	Drummond, Adam (1679-1758)	1679	1758	   1
Strachan, Francis	-1798.	Strachan, Francis (NA-1798)	NA	1798	   1
Lindesay, Robert	1729-	Lindesay, Robert (1729-NA)	1729	NA	   1
Clarke, J	active 1796.	Clarke, J (1796-NA)	1796	NA	   1
Withers, E	-1759.	Withers, E (NA-1759)	NA	1759	   1
Magennis of Iveagh, Margaret Magennis	1673-1744.	Magennis Of Iveagh, Margaret (1673-1744)	1673	1744	   1
Brown, Archibald	1760-	Brown, Archibald (1760-NA)	1760	NA	   1
Leach, J	1762-1798.	Leach, J (1762-1798)	1762	1798	   1
Dick, James	-1792.	Dick, James (NA-1792)	NA	1792	   1
Ainslie, George	-1773.	Ainslie, George (NA-1773)	NA	1773	   1
Shorter, John	active 1727-1743.	Shorter, John (1727-1743)	1727	1743	   1
Cahal, Philip	1665 or 1666-	Cahal, Philip (1665-1666)	1665	1666	   1
Ingoldsby, Thomas	1689-1768.	Ingoldsby, Thomas (1689-1768)	1689	1768	   1
Fleetwood, Henry	approximately 1667-1746.	Fleetwood, Henry (1667-1746)	1667	1746	   1
Thompson, Thomas	1754-1828.	Thompson, Thomas (1754-1828)	1754	1828	   1
Chetwynd, Walter	approximately 1720-1750.	Chetwynd, Walter (1720-1750)	1720	1750	   1
Millington, John	-1741.	Millington, John (NA-1741)	NA	1741	   1
Wilson, John	active 1757.	Wilson, John (1757-NA)	1757	NA	   1
Rosse, Richard Parsons	-1741.	Rosse, Richard Parsons (NA-1741)	NA	1741	   1
Carr, Thomas	1705 or 1706-	Carr, Thomas (1705-1706)	1705	1706	   1
Glasgow, John Boyle	1688-1740.	Glasgow, John Boyle (1688-1740)	1688	1740	   1
Tillet, Mathieu	approximately 1720-1791.	Tillet, Mathieu (1720-1791)	1720	1791	   1
Bellew, John	1728-1750.	Bellew, John (1728-1750)	1728	1750	   1
Bathurst, Benjamin	1711-1767.	Bathurst, Benjamin (1711-1767)	1711	1767	   1
Smithe, John	1578 or 1579-	Smithe, John (1578-1579)	1578	1579	   1
Fernie, Thomas	1715-1788.	Fernie, Thomas (1715-1788)	1715	1788	   1
Prescot, John	1690 or 1691-1767.	Prescot, John (1690-1767)	1690	1767	   1
Bradford, M	-1750.	Bradford, M (NA-1750)	NA	1750	   1
Macaulay, Æneas	1704-1760.	Macaulay, æneas (1704-1760)	1704	1760	   1
Connor, John	1737 or 1738-1803.	Connor, John (1737-1803)	1737	1803	   1
Kelly, William	active 1743.	Kelly, William (1743-1793)	1743	1793	   1
Wylie, James	-1785.	Wylie, James (NA-1785)	NA	1785	   1
Whig of the old school	active 1797.	School, Whig (1797-NA)	1797	NA	   1
Ramsden, William Benson	1763-1838.	Ramsden, William Benson (1763-1838)	1763	1838	   1
Downshire, Arthur Hill	1753-1801.	Downshire, Arthur Hill (1753-1801)	1753	1801	   1
Smith, Thomas	-1767.	Smith, Thomas (NA-1767)	NA	1767	   1
Jones, Da	-approximately 1736.	Jones, Da (NA-1736)	NA	1736	   1
Hall, George	1680-1740.	Hall, George (1680-1740)	1680	1740	   1
Twycross, Robert	1711 or 1712-1789.	Twycross, Robert (1711-1789)	1711	1789	   1
Ginn, John	1766 or 1767-	Ginn, John (1766-1767)	1766	1767	   1
Chaulieu, Guillaume Amfrye de	1639-1720.	Chaulieu, Guillaume Amfrye De (1639-1720)	1639	1720	   1
Grant, Charles	1746-1823.	Grant, Charles (1746-1823)	1746	1823	   1
Colclough, John H	1769-1798.	Colclough, John H (1769-1798)	1769	1798	   1
Haldane, William	1763-1836.	Haldane, William (1763-1836)	1763	1836	   1
Tucker, Nicholas	active 1713.	Tucker, Nicholas (1713-NA)	1713	NA	   1
Syddall, Arnold	1674 or 1675-1719.	Syddall, Arnold (1674-1719)	1674	1719	   1
Hastings, Elizabeth	1682-1739.	Hastings, Elizabeth (1682-1739)	1682	1739	   1
Chiniac de la Bastide, Jean-Baptiste de	1745-1768.	Chiniac De La Bastide, Jean-baptiste De (1745-1768)	1745	1768	   1
Aristides	active 1786.	Aristides,  (1786-NA)	1786	NA	   1
Calverley-Blackett, Walter	1707-1777.	Calverley-blackett, Walter (1707-1777)	1707	1777	   1
Singleton, William	active 1790.	Singleton, William (1790-NA)	1790	NA	   1
Morres, Redmond	1711 or 1712-1784.	Morres, Redmond (1711-1784)	1711	1784	   1
Ockenden, William	-1761.	Ockenden, William (NA-1761)	NA	1761	   1
Williams, James	-1787.	Williams, James (NA-1787)	NA	1787	   1
Riccoboni	1707-1772.	Riccoboni,  (1707-1772)	1707	1772	   1
Williams, John	active 1794.	Williams, John (1794-NA)	1794	NA	   1
Godolphin, Sidney Godolphin	1645-1712.	Godolphin, Sidney (1645-1712)	1645	1712	   1
Byrne, Gerald	-1780.	Byrne, Gerald (NA-1780)	NA	1780	   1
Valckenaer, Lodewijk Caspar	1715-1785.	Valckenaer, Lodewijk Caspar (1715-1785)	1715	1785	   1
Thomson, Andrew	active 1755.	Thomson, Andrew (1755-NA)	1755	NA	   1
Brown, Richard	1693-1751.	Brown, Richard (1693-1751)	1693	1751	   1
Vaux, Joseph	-1770.	Vaux, Joseph (NA-1770)	NA	1770	   1
Howgate, Samuel	-1761.	Howgate, Samuel (NA-1761)	NA	1761	   1
Miles, Edward	active 1790.	Miles, Edward (1790-NA)	1790	NA	   1
Jones, T	active 1760.	Jones, T (1760-NA)	1760	NA	   1
Byrne, Margaret	-1763.	Byrne, Margaret (NA-1763)	NA	1763	   1
Huband, John	-1717.	Huband, John (NA-1717)	NA	1717	   1
Thomson, Helen	active 1794.	Thomson, Helen (1794-NA)	1794	NA	   1
Peck, John	1676 or 1677-	Peck, John (1676-1677)	1676	1677	   1
Wilson, John	active 1713.	Wilson, John (1713-NA)	1713	NA	   1
Arden, Charles George Perceval	1756-1840.	Arden, Charles George Perceval (1756-1840)	1756	1840	   1
Smyth, Henry	1704 or 1705-1765.	Smyth, Henry (1704-1765)	1704	1765	   1
Daly, Michael	active 1776.	Daly, Michael (1776-NA)	1776	NA	   1
Dicky	active 1784.	Dicky,  (1784-NA)	1784	NA	   1
Smith, John	active 1740.	Smith, John (1740-NA)	1740	NA	   1
Allen, T	active 1799.	Allen, T (1799-NA)	1799	NA	   1
Brooke of Warwick Castle, George Greville	1746-1816.	Brooke Of Warwick Castle, George Greville (1746-1816)	1746	1816	   1
Tomes, John	active 1792.	Tomes, John (1792-NA)	1792	NA	   1
Kelly, James	active 1714.	Kelly, James (1714-1700)	1714	1700	   1
Smith, Thomas	active 1774.	Smith, Thomas (1774-NA)	1774	NA	   1
Humphrys, Francis	-1758.	Humphrys, Francis (NA-1758)	NA	1758	   1
Downes, William	1751-1826.	Downes, William (1751-1826)	1751	1826	   1
Denesle	-1767.	Denesle,  (NA-1767)	NA	1767	   1
Saint-George, Richard	approximately 1720-1789.	Saint-george, Richard (1720-1789)	1720	1789	   1
Boyd, Henry	active 1780.	Boyd, Henry (1780-1832)	1780	1832	   1
Elton, Abraham	1755-1842.	Elton, Abraham (1755-1842)	1755	1842	   1
Parker, William	-approximately 1748 or 1749.	Parker, William (1748-1749)	1748	1749	   1
Brown, Henry	approximately 1703-	Brown, Henry (1703-NA)	1703	NA	   1
Edwards, John	active 1717.	Edwards, John (1717-NA)	1717	NA	   1
Allen, Samuel	active 1790.	Allen, Samuel (1790-NA)	1790	NA	   1
Campbell, Daniel	1672-1753.	Campbell, Daniel (1672-1753)	1672	1753	   1
Este, Thomas	-1745.	Este, Thomas (NA-1745)	NA	1745	   1
La Fausille, John	1701 or 1702-	La Fausille, John (1701-1702)	1701	1702	   1
Albani, Annibale	1682-1751.	Albani, Annibale (1682-1751)	1682	1751	   1
Goddard, Philip	1666 or 1667-	Goddard, Philip (1666-1667)	1666	1667	   1
Lawson, Wilfrid	1763 or 1764-1806.	Lawson, Wilfrid (1763-1806)	1763	1806	   1
Ormonde, John Butler	1740-1795.	Ormonde, John Butler (1740-1795)	1740	1795	   1
Mosse, Bartholomew	1712-1759.	Mosse, Bartholomew (1712-1759)	1712	1759	   1
Ikerrin, James Butler	1698-1711.	Ikerrin, James Butler (1698-1711)	1698	1711	   1
Brown, John	approximately 1754-1790.	Brown, John (1754-1790)	1754	1790	   1
Wilson, Samuel	-1769.	Wilson, Samuel (NA-1769)	NA	1769	   1
Independent freeholder	active 18th century.	Independent Freeholder	NA	NA	   1
Pack, Christopher	-1789.	Pack, Christopher (NA-1789)	NA	1789	   1
Fesch, Willem de	1687-1757.	Fesch, Willem De (1687-1757)	1687	1757	   1
Mulgrave, Henry Phipps	1755-1831.	Mulgrave, Henry Phipps (1755-1831)	1755	1831	   1
Greene, Thomas	1684 or 1685-	Greene, Thomas (1684-1685)	1684	1685	   1
Rogers, John Methuen	1748 or 1749-1834.	Rogers, John Methuen (1748-1834)	1748	1834	   1
Perry, John	active 1754.	Perry, John (1754-1732)	1754	1732	   1
Laing, Robert	active 1777.	Laing, Robert (1777-NA)	1777	NA	   1
Montgomery, James	-approximately 1726.	Montgomery, James (NA-1726)	NA	1726	   1
Northesk, David Carnegie	-1729.	Northesk, David Carnegie (NA-1729)	NA	1729	   1
Glascock, Francis	1649 or 1650-1707.	Glascock, Francis (1649-1707)	1649	1707	   1
Saint-Aulaire, Jean-Yrieux de Beaupoil	1745?.-	Saint-aulaire, Jean-yrieux De Beaupoil (1745-NA)	1745	NA	   1
Hill, Daniel	1646 or 1647-1729.	Hill, Daniel (1646-1729)	1646	1729	   1
Fuimus	active 1784.	Fuimus,  (1784-NA)	1784	NA	   1
Taitt, John	1705-	Taitt, John (1705-NA)	1705	NA	   1
Wye, Brabazon	1715 or 1716-	Wye, Brabazon (1715-1716)	1715	1716	   1
Luker, Warren	-1784.	Luker, Warren (NA-1784)	NA	1784	   1
Barclay, Robert	active 1735.	Barclay, Robert (1735-NA)	1735	NA	   1
Townshend, Charles Townshend	1674-1738.	Townshend, Charles (1674-1738)	1674	1738	   1
Robinson, Christopher	active 18th century.	Robinson, Christopher	NA	NA	   1
Twining, Thomas	1675-1741.	Twining, Thomas (1675-1741)	1675	1741	   1
Cook, George	active 1780.	Cook, George (1780-NA)	1780	NA	   1
Masson, Pierre-Toussaint	1715-	Masson, Pierre-toussaint (1715-NA)	1715	NA	   1
Nicholls, William	active 1765.	Nicholls, William (1765-1712)	1765	1712	   1
Budd, Edmund	1691-1712.	Budd, Edmund (1691-1712)	1691	1712	   1
Inchiquin, William O'Brien	approximately 1700-1777.	Inchiquin, William O'brien (1700-1777)	1700	1777	   1
Ward, Charles	active 1775.	Ward, Charles (1775-NA)	1775	NA	   1
Noble, Francis	-1792.	Noble, Francis (NA-1792)	NA	1792	   1
Maxwel, Hugh	approximately 1682-1751.	Maxwel, Hugh (1682-1751)	1682	1751	   1
Coulon, Claude Antoine	1745-1820.	Coulon, Claude Antoine (1745-1820)	1745	1820	   1
Macdonald, Owen	1732 or 1733-1752.	Macdonald, Owen (1732-1752)	1732	1752	   1
Brailsford, John	active 1769-1785.	Brailsford, John (1769-1785)	1769	1785	   1
Devereux, J	active 1740.	Devereux, J (1740-NA)	1740	NA	   1
Young, David	active 1785.	Young, David (1785-1759)	1785	1759	   1
Friend to mankind	active 1786.	Friend To Mankind	NA	NA	   1
Gordon, Adam	approximately 1726-1801.	Gordon, Adam (1726-1801)	1726	1801	   1
Gilchrist, James	1674-1721.	Gilchrist, James (1674-1721)	1674	1721	   1
Bourne, James	1773-1854.	Bourne, James (1773-1854)	1773	1854	   1
Collins, John	active 1780.	Collins, John (1780-NA)	1780	NA	   1
Hodgson, Ralph	-1773.	Hodgson, Ralph (NA-1773)	NA	1773	   1
Craig, John	active 1770.	Craig, John (1770-NA)	1770	NA	   1
Dillon, Arthur Richard	1721-1806.	Dillon, Arthur Richard (1721-1806)	1721	1806	   1
Gentleman	active 1729.	Gentleman,  (1729-NA)	1729	NA	   1
Cocchi, Raimondo	1735-1775.	Cocchi, Raimondo (1735-1775)	1735	1775	   1
Price, John	active 1798.	Price, John (1798-NA)	1798	NA	   1
Beaumont, Thomas	1753 or 1754-1835.	Beaumont, Thomas (1753-1835)	1753	1835	   1
Gordon, Elisabeth	active 1782.	Gordon, Elisabeth (1782-NA)	1782	NA	   1
Adams, B	active 1799.	Adams, B (1799-NA)	1799	NA	   1
Wilckens, Henry	1751-1821.	Wilckens, Henry (1751-1821)	1751	1821	   1
Westmorland, John Fane	1759-1841.	Westmorland, John Fane (1759-1841)	1759	1841	   1
Renwick, Michael	1740-	Renwick, Michael (1740-NA)	1740	NA	   1
Campbell, John	-approximately 1745.	Campbell, John (NA-1745)	NA	1745	   1
Dowson, John	active 1767.	Dowson, John (1767-NA)	1767	NA	   1
MacLeod, John	1756 or 1757-1841.	Macleod, John (1756-1841)	1756	1841	   1
Thibault	active 1795.	Thibault,  (1795-NA)	1795	NA	   1
Matthews	active 1795.	Matthews,  (1795-NA)	1795	NA	   1
Robinson, John	active 1792.	Robinson, John (1792-NA)	1792	NA	   1
M'Leoid	-1727.	M'leoid,  (NA-1727)	NA	1727	   1
Hickel, Karl Anton	1745-1798.	Hickel, Karl Anton (1745-1798)	1745	1798	   1
Holland, William	active 1782-1817.	Holland, William (1782-1817)	1782	1817	   1
Hendrie, Andrew	active 1736.	Hendrie, Andrew (1736-NA)	1736	NA	   1
Hawkins, George	-1780.	Hawkins, George (1624-1780)	1624	1780	   1
Stalker, Andrew	-1771.	Stalker, Andrew (NA-1771)	NA	1771	   1
Smyth, John	active 1725.	Smyth, John (1725-1612)	1725	1612	   1
Schaw, James	-1785.	Schaw, James (NA-1785)	NA	1785	   1
Maxwell, Patrick	1689-1749.	Maxwell, Patrick (1689-1749)	1689	1749	   1
Graham, Duncan	active 1735.	Graham, Duncan (1735-NA)	1735	NA	   1
Lowther, Robert	active 1795.	Lowther, Robert (1795-NA)	1795	NA	   1
Oliphant, Ebenezer	1713-1798.	Oliphant, Ebenezer (1713-1798)	1713	1798	   1
Bladon, Thomas	1630 or 1631-1703.	Bladon, Thomas (1630-1703)	1630	1703	   1
Younge, Hercules	-1798.	Younge, Hercules (NA-1798)	NA	1798	   1
Kirkpatrick, James	1699-1744.	Kirkpatrick, James (1699-1744)	1699	1744	   1
Clerk, Matthew	1659-1735.	Clerk, Matthew (1659-1735)	1659	1735	   1
Davies, Owen	1752-1830.	Davies, Owen (1752-1830)	1752	1830	   1
Wilson, G	active 1713.	Wilson, G (1713-NA)	1713	NA	   1
Brancadoro, Cesare	1755-1837.	Brancadoro, Cesare (1755-1837)	1755	1837	   1
Eaton, Richard	1772 or 1773-	Eaton, Richard (1772-1773)	1772	1773	   1
Carlos, James	1726 or 1727-1804.	Carlos, James (1726-1804)	1726	1804	   1
Williams, David	1750 or 1751-1836.	Williams, David (1750-1836)	1750	1836	   1
Christian, Margaret	active 1785.	Christian, Margaret (1785-NA)	1785	NA	   1
Davies, John	1761 or 1762-1827.	Davies, John (1761-1827)	1761	1827	   1
Robinson, Nicholas	active 1707.	Robinson, Nicholas (1707-1775)	1707	1775	   1
Auld, William	1709-1791.	Auld, William (1709-1791)	1709	1791	   1
Potts, Thomas	1754-1819.	Potts, Thomas (1754-1819)	1754	1819	   1
Lewis, David	active 1769.	Lewis, David (1769-1679)	1769	1679	   1
Lee, Richard	1744-	Lee, Richard (1744-NA)	1744	NA	   1
Herrnschmidt, Johann Daniel	1675-1723.	Herrnschmidt, Johann Daniel (1675-1723)	1675	1723	   1
MacGurran, John	1694 or 1695-1727.	Macgurran, John (1694-1727)	1694	1727	   1
Contant d'Orville, André Guillaume	1730?-1800.	Contant D'orville, André Guillaume (1730-1800)	1730	1800	   1
Grant, James	1720-1806.	Grant, James (1720-1806)	1720	1806	   1
Anville, Jean Baptiste Bourguignon d'	1697-1782.	Anville, Jean Baptiste Bourguignon D' (1697-1782)	1697	1782	   1
Boisguilbert, P. Le Pesant de	1646-1714.	Boisguilbert, P Le Pesant De (1646-1714)	1646	1714	   1
Reid, James	1715-1798.	Reid, James (1715-1798)	1715	1798	   1
Clerk, John	-1783.	Clerk, John (NA-1783)	NA	1783	   1
Rigg, Thomas	-1780.	Rigg, Thomas (NA-1780)	NA	1780	   1
Henderson, Margaret	active 1735.	Henderson, Margaret (1735-NA)	1735	NA	   1
Gardiner, Matthew	active 1736.	Gardiner, Matthew (1736-NA)	1736	NA	   1
Galloway, William	active 1730.	Galloway, William (1730-NA)	1730	NA	   1
Taylor, C	fl 1750.	Taylor, C (1750-1823)	1750	1823	   1
Stormont, Daivd Murray	approximately 1689-1748.	Stormont, Daivd Murray (1689-1748)	1689	1748	   1
Ussher, Henry	-1790.	Ussher, Henry (NA-1790)	NA	1790	   1
Douglas, James	-1744.	Douglas, James (NA-1744)	NA	1744	   1
Newman, Saml	active 1797.	Newman, Saml (1797-NA)	1797	NA	   1
Hodges, Walter	1685-1763.	Hodges, Walter (1685-1763)	1685	1763	   1
Bowes, Elizabeth	-1724.	Bowes, Elizabeth (NA-1724)	NA	1724	   1
Priestley, Thomas	1738-1812.	Priestley, Thomas (1738-1812)	1738	1812	   1
Evans, Allen	-1767.	Evans, Allen (NA-1767)	NA	1767	   1
Wharton, John	1765-1843.	Wharton, John (1765-1843)	1765	1843	   1
Fenwick, Henry	-1822.	Fenwick, Henry (NA-1822)	NA	1822	   1
Seward, Elizabeth	-1754.	Seward, Elizabeth (NA-1754)	NA	1754	   1
Campbell, James	active 1747.	Campbell, James (1747-NA)	1747	NA	   1
Murray, William	1682-1739.	Murray, William (1682-1739)	1682	1739	   1
Ramsay, James	-1736.	Ramsay, James (NA-1736)	NA	1736	   1
Lombard de Langres, Vincent	approximately 1765-1830.	Lombard De Langres, Vincent (1765-1830)	1765	1830	   1
Ruffin, Pierre Jean Marie	1742-1824.	Ruffin, Pierre Jean Marie (1742-1824)	1742	1824	   1
Heylyn, John	active 1797.	Heylyn, John (1797-1759)	1797	1759	   1
Keighly, Thomas	1715 or 1716-1797.	Keighly, Thomas (1715-1797)	1715	1797	   1
Mackenzie, Kenneth	approximately 1718-1761.	Mackenzie, Kenneth (1718-1761)	1718	1761	   1
Oliphant, Margaret	active 1732.	Oliphant, Margaret (1732-NA)	1732	NA	   1
Dickson, Robert	1694-1760.	Dickson, Robert (1694-1760)	1694	1760	   1
Kinglake, Robert	1765-1842.	Kinglake, Robert (1765-1842)	1765	1842	   1
Wier, Edward	-1764.	Wier, Edward (NA-1764)	NA	1764	   1
Currie, William	active 1742.	Currie, William (1742-NA)	1742	NA	   1
Aery, Lancelot	1750 or 1751-	Aery, Lancelot (1750-1751)	1750	1751	   1
Maxwel, Janet	active 1729.	Maxwel, Janet (1729-NA)	1729	NA	   1
Wright, Jean	active 1729.	Wright, Jean (1729-NA)	1729	NA	   1
White, Thomas	1763-1793.	White, Thomas (1763-1793)	1763	1793	   1
Townsend, Wm	active 1797.	Townsend, Wm (1797-NA)	1797	NA	   1
Blake, John	1747 or 1748-1801.	Blake, John (1747-1801)	1747	1801	   1
Dolman, Robert	-1792.	Dolman, Robert (NA-1792)	NA	1792	   1
Mount Edgcumbe, Richard Edgcumbe	1764-1839.	Mount Edgcumbe, Richard Edgcumbe (1764-1839)	1764	1839	   1
Smith, William	active 1714.	Smith, William (1714-NA)	1714	NA	   1
Würtz, Felix	1517-1575?	Würtz, Felix (1517-1575)	1517	1575	   1
Montgomerie, Alexander	-1783.	Montgomerie, Alexander (1545-1783)	1545	1783	   1
Douglas, Helen	-1754.	Douglas, Helen (NA-1754)	NA	1754	   1
Congalton, William	-1753.	Congalton, William (NA-1753)	NA	1753	   1
Bailey, Anne	active 1771.	Bailey, Anne (1771-NA)	1771	NA	   1
Copping, John	-1743.	Copping, John (NA-1743)	NA	1743	   1
Kimpton, William Wilmot	1772 or 1773-	Kimpton, William Wilmot (1772-1773)	1772	1773	   1
Wix, Samuel	1771-1861.	Wix, Samuel (1771-1861)	1771	1861	   1
Ayrton, Edmund	1734-1808.	Ayrton, Edmund (1734-1808)	1734	1808	   1
Lind, Alexander	-1756.	Lind, Alexander (NA-1756)	NA	1756	   1
Irvine, William	active 1738.	Irvine, William (1738-1811)	1738	1811	   1
Gilmour, Charles	-1750.	Gilmour, Charles (NA-1750)	NA	1750	   1
Marriott, Samuel	active 1790.	Marriott, Samuel (1790-NA)	1790	NA	   1
Oliphant, John	active 1775.	Oliphant, John (1775-NA)	1775	NA	   1
Bannerman, Alexander	-1742.	Bannerman, Alexander (1741-1742)	1741	1742	   1
Baird, Robert	approximately 1690-1740.	Baird, Robert (1690-1740)	1690	1740	   1
Keith, George	-1738.	Keith, George (1639-1738)	1639	1738	   1
Hume, Alexander	-1770.	Hume, Alexander (NA-1770)	NA	1770	   1
Lindores, Alexander Leslie	-1765.	Lindores, Alexander Leslie (NA-1765)	NA	1765	   1
Rollo, Mary	1684 or 1685-1765.	Rollo, Mary (1684-1765)	1684	1765	   1
Paterson, Robert	1707 or 1708-1779.	Paterson, Robert (1707-1779)	1707	1779	   1
Johnston, John	active 1776.	Johnston, John (1776-NA)	1776	NA	   1
Clayton, Thomas	1723-	Clayton, Thomas (1723-1744)	1723	1744	   1
Walwyn, Richard	1720 or 1721-1752.	Walwyn, Richard (1720-1752)	1720	1752	   1
Heighway, Richard	1763 or 1764-1847.	Heighway, Richard (1763-1847)	1763	1847	   1
Smith, Margaret	active 1737.	Smith, Margaret (1737-1717)	1737	1717	   1
Smith, James	active 1737.	Smith, James (1737-NA)	1737	NA	   1
Carruthers, John	active 1796.	Carruthers, John (1796-NA)	1796	NA	   1
Aymon, Jean	1661-approximately 1720.	Aymon, Jean (1661-1720)	1661	1720	   1
Turnbull, John	-1818.	Turnbull, John (NA-1818)	NA	1818	   1
Beevor, Thomas	1726-1814.	Beevor, Thomas (1726-1814)	1726	1814	   1
Leeds, Edward	1627-1707.	Leeds, Edward (1627-1707)	1627	1707	   1
Jones, John	1766-1821.	Jones, John (1766-1821)	1766	1821	   1
Dundonald, William Cochrane	1729-1758.	Dundonald, William Cochrane (1729-1758)	1729	1758	   1
Redmayne, William	1674-1719.	Redmayne, William (1674-1719)	1674	1719	   1
Clerk, David	-1768.	Clerk, David (NA-1768)	NA	1768	   1
Gray, James	active 1729.	Gray, James (1729-NA)	1729	NA	   1
Dodsley, James	1724-1797.	Dodsley, James (1724-1797)	1724	1797	   1
Parker, Thomas Parker	1723-1795.	Parker, Thomas (1723-1795)	1723	1795	   1
Close, Henry Jackson	1753 or 1754-1806.	Close, Henry Jackson (1753-1806)	1753	1806	   1
Wanley, Humphrey	1672-1726.	Wanley, Humphrey (1672-1726)	1672	1726	   1
Wimpey, Joseph	active 1741.	Wimpey, Joseph (1741-1808)	1741	1808	   1
Taunton, William Elias	1744-1825.	Taunton, William Elias (1744-1825)	1744	1825	   1
MacFarquhar, Colin	approximately 1745-1793.	Macfarquhar, Colin (1745-1793)	1745	1793	   1
Clayton, Robert	1739 or 1740-1799.	Clayton, Robert (1739-1799)	1739	1799	   1
Holte, Charles	1721?-1782.	Holte, Charles (1721-1782)	1721	1782	   1
Brune, Guillaume Marie Anne	1763-1815.	Brune, Guillaume Marie Anne (1763-1815)	1763	1815	   1
Vesey, George	1680 or 1681-1737.	Vesey, George (1680-1737)	1680	1737	   1
Talbot, Thomas Joseph	1727-1795.	Talbot, Thomas Joseph (1727-1795)	1727	1795	   1
N. N	active 1786.	N,  (1786-NA)	1786	NA	   1
Mason, William	1693 or 1694-1753.	Mason, William (1693-1753)	1693	1753	   1
Kemp, William	active 1755.	Kemp, William (1755-NA)	1755	NA	   1
Robertson, James	1748 or 1749-1811.	Robertson, James (1748-1811)	1748	1811	   1
Cane, Robert	1769 or 1770-	Cane, Robert (1769-1770)	1769	1770	   1
Greig, William	1757-1828.	Greig, William (1757-1828)	1757	1828	   1
Spencer, Edward	active 1761.	Spencer, Edward (1761-NA)	1761	NA	   1
Cooper, Richard	approximately 1730-1820.	Cooper, Richard (1730-1820)	1730	1820	   1
Thomson, William	1651 or 1652-1708.	Thomson, William (1651-1708)	1651	1708	   1
Poniatowska, Krystyna	1610-1644.	Poniatowska, Krystyna (1610-1644)	1610	1644	   1
